Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
0.937015620736566	0.000597331718890733	-0.276105866364253	0.000178402591196479	0.00381172247203773	0.00399012506323421	0.762344494407546
0.937907655429828	0.000331017892704847	-0.317243629811978	5.47864226453789e-05	0.00503217603281396	0.00508696245545934	1.00643520656279
0.93879969012309	3.89805675424794e-05	-0.333634244485413	7.59742322966898e-07	0.0055655904546676	0.00556635019699057	1.11311809093352
0.939691724816353	-0.000256341877274729	-0.324016206054059	3.28555790223661e-05	0.00524932508928332	0.00528218066830569	1.04986501785666
0.940583759509615	-0.000531742128183708	-0.289070494781989	0.000141374845442669	0.0041780875476752	0.00431946239311787	0.83561750953504
0.941475794202877	-0.000765459918915736	-0.231628092044269	0.000292964443733243	0.00268257865120342	0.00297554309493666	0.536515730240683
0.942367828896139	-0.000939413720658331	-0.156124876544826	0.000441249069280565	0.00121874885380686	0.00165999792308743	0.243749770761373
0.943259863589401	-0.001040244435588	-0.068379343453022	0.000541054242885902	0.000233786730553317	0.000774840973439219	0.0467573461106635
0.944252191187307	-0.00105670409105339	0.0352270516686718	0.000558311768024485	6.20472584633637e-05	0.000620359026487849	0.0124094516926727
0.945244518785213	-0.000971457302358788	0.135306709480329	0.000471864645153107	0.000915395281519712	0.00138725992667282	0.183079056303942
0.946236846383119	-0.000792686582818053	0.222334514462543	0.000314176009289881	0.00247163181606474	0.00278580782535462	0.494326363212949
0.947229173981025	-0.000537317135137854	0.288051451727581	0.000144354851856375	0.00414868194211836	0.00429303679397473	0.829736388423671
0.948343050234396	-0.000189756236813994	0.32844332084888	1.80037147049043e-05	0.00539375075051203	0.00541175446521693	1.07875015010241
0.949456926487767	0.000180013261573849	0.329050767086484	1.62023871712275e-05	0.00541372036601016	0.00542992275318139	1.08274407320203
0.950570802741137	0.000527635177734774	0.289799449968251	0.000139199440391603	0.00419918606009503	0.00433838550048663	0.839837212019006
0.951684678994508	0.000812023458844144	0.215368308896661	0.000329691048856604	0.00231917542385038	0.00264886647270698	0.463835084770075
0.952589873446466	0.000971758493490856	0.135092844316543	0.000472157284835809	0.000912503829276681	0.00138466111411249	0.182500765855336
0.953495067898423	0.00105338066530606	0.0440535722519218	0.000554805413020321	9.70358614077649e-05	0.000651841274428086	0.019407172281553
0.954400262350381	0.00105040925500078	-0.0505146708344767	0.000551679801495649	0.000127586598475777	0.000679266399971426	0.0255173196951553
0.955305456802338	0.000963087655120964	-0.141112813477226	0.000463768915723198	0.00099564130637292	0.00145941022209612	0.199128261274584
0.956223870825474	0.000795254642218166	-0.221406001906674	0.000316214972984772	0.00245103088401491	0.00276724585699968	0.490206176802981
0.957142284848609	0.000561927874513444	-0.283340492974063	0.000157881468077598	0.00401409174793925	0.00417197321601685	0.80281834958785
0.958060698871744	0.000282261799831985	-0.321852989772051	3.98358618221957e-05	0.0051794673512604	0.00521930321308259	1.03589347025208
0.95897911289488	-2.09944652750039e-05	-0.333803324606434	2.20383786091673e-07	0.00557123297591541	0.0055714533597015	1.11424659518308
0.959897526918015	-0.000322653572649106	-0.318102550156148	5.20526639716161e-05	0.00505946162079222	0.00511151428476384	1.01189232415844
0.960815940941151	-0.000597375338175353	-0.276153362105531	0.000178428647330059	0.00381303397010944	0.0039914626174395	0.762606794021888
0.961734354964286	-0.00082264000476354	-0.211386468952741	0.000338368288718678	0.0022342119628154	0.00257258025153408	0.446842392563081
0.962652768987422	-0.00098013396857726	-0.129087332228474	0.000480331298179505	0.000833176967093217	0.00131350826527272	0.166635393418643
0.963600982615301	-0.00105749785603623	-0.0329665259672871	0.000559150857760615	5.43395917175908e-05	0.000613490449478206	0.0108679183435182
0.964549196243181	-0.0010417689046258	0.0659474114981468	0.000542641225322617	0.000217453054165296	0.000760094279487913	0.0434906108330591
0.965497409871061	-0.000934352652254073	0.159043547238854	0.00043650743938711	0.00126474249591588	0.00170124993530299	0.252948499183177
0.966445623498941	-0.000744560444525441	0.238237402387958	0.000277185127775961	0.0028378529948281	0.00311503812260406	0.56757059896562
0.967342942262617	-0.00050400699692189	0.293912843835332	0.000127011526473111	0.00431923798856862	0.00444624951504173	0.863847597713724
0.968240261026294	-0.000223936440874153	0.326364027703066	2.50737647756914e-05	0.00532567392892838	0.00535074769370407	1.06513478578568
0.969137579789971	7.37025797019603e-05	0.333057047128091	2.7160351273619e-06	0.00554634983208417	0.00554906586721154	1.10926996641683
0.970034898553648	0.000365776570373073	0.313471766850736	6.68962497169437e-05	0.00491322743062609	0.00498012368034304	0.982645486125219
0.970932217317324	0.000629030829924791	0.269091726345261	0.000197839892497935	0.00362051785937363	0.00381835775187157	0.724103571874727
0.971829536081001	0.000842445295000065	0.203534195807356	0.000354857037533873	0.00207130844314736	0.00242616548068123	0.414261688629472
0.972726854844678	0.000989319091829875	0.121920716132403	0.000489376132729545	0.000743233051111902	0.00123260918384145	0.14864661022238
0.973624173608355	0.00105824374900063	0.0306138300430019	0.000559939916149457	4.68603294950903e-05	0.000606800245644547	0.00937206589901805
0.974645207542032	0.00103475629864977	-0.0758524669039136	0.000535360298797691	0.000287679836770466	0.000823040135568157	0.0575359673540931
0.975666241475709	0.000905954605362152	-0.174439199246749	0.000410376873488446	0.00152145171169235	0.00193182858518079	0.304290342338469
0.976687275409386	0.000684897390200593	-0.255224213709121	0.000234542217551792	0.00325696996317195	0.00349151218072374	0.651393992634389
0.977708309343063	0.000393702649526988	-0.310103326351343	7.75008881222853e-05	0.00480820365070837	0.00488570453883066	0.961640730141675
0.978767832435542	4.90787716350621e-05	-0.333469003525574	1.20436291260329e-06	0.00556007881561698	0.00556128317852958	1.1120157631234
0.979827355528021	-0.000300326066656024	-0.320270739732441	4.50978731565391e-05	0.00512866733643825	0.00517376520959479	1.02573346728765
0.9808868786205	-0.000616532821786773	-0.27193609740866	0.00019005636017018	0.00369746205369261	0.00388751841386279	0.739492410738522
0.981946401712979	-0.000865610774925983	-0.193686570091705	0.00037464100683398	0.00187572437169444	0.00225036537852842	0.375144874338888
0.982858373792617	-0.00100455337882578	-0.108886832886452	0.000504563745455141	0.000592817118802107	0.00109738086425725	0.118563423760421
0.983770345872256	-0.0010615699578483	-0.0153019712523406	0.000563465387703016	1.1707516210373e-05	0.000575172903913389	0.0023415032420746
0.984682317951895	-0.00103207471188591	0.0795211198686148	0.000532589105457189	0.00031618042525793	0.00084876953071512	0.0632360850515861
0.985594290031533	-0.000918442929542684	0.167952527174259	0.000421768707413474	0.001410402569211	0.00183217127662448	0.282080513842201
0.986503689110565	-0.000730337495429681	0.242489303975273	0.00026669642861525	0.00294005312712061	0.00320674955573586	0.588010625424122
0.987413088189597	-0.000483279897333683	0.297322646585027	0.000116779729583427	0.00442003780861626	0.00453681753819968	0.884007561723251
