Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
0.139217641017557	0.00999441171988323	-0.000537281940410701	0.0499441328132697	1.44335941745744e-08	0.0499441472468638	2.88671883491488e-06
0.141330387560168	0.00999351106933802	-0.000319135098009459	0.0499351317464908	5.09236053907533e-09	0.0499351368388513	1.01847210781507e-06
0.143847319119153	0.00999300205992851	-9.68186780076621e-05	0.0499300450848677	4.68692820557567e-10	0.0499300455535605	9.37385641115135e-08
0.146364250678138	0.00999299539367901	8.14325295987033e-05	0.0499299784690449	3.31562843842184e-10	0.0499299788006078	6.63125687684368e-08
0.148881182237122	0.00999337381741155	0.000215441539401219	0.0499337601272634	2.32075284497835e-09	0.0499337624480162	4.64150568995671e-07
0.151398113796107	0.0099940359812185	0.000307607235653203	0.049940377596945	4.73111057131026e-09	0.0499403823280556	9.46222114262052e-07
0.153826133704037	0.00999485669184262	0.000360674771774576	0.0499485801452356	6.50431454973214e-09	0.0499485866495501	1.30086290994643e-06
0.156254153611966	0.00999576796855334	0.000383556424773972	0.0499576886405785	7.35577654926959e-09	0.0499576959963551	1.47115530985392e-06
0.158682173519895	0.00999669949459316	0.000381819734217751	0.0499670003925996	7.2893154719057e-09	0.0499670076819151	1.45786309438114e-06
0.161110193427825	0.00999760140188315	0.000360617879975966	0.0499760168954679	6.50226276791801e-09	0.0499760233977307	1.3004525535836e-06
0.16334987109446	0.00999837486591172	0.000328111441450232	0.0499837499796476	5.38285590052744e-09	0.0499837553625035	1.07657118010549e-06
0.165589548761096	0.00999906583264411	0.000287463409404789	0.0499906587627754	4.13176058733127e-09	0.049990662894536	8.26352117466255e-07
0.167829226427731	0.00999965939633896	0.000242260213367395	0.049996594021395	2.9345005490408e-09	0.0499965969558955	5.8690010980816e-07
0.170068904094367	0.0100001489563919	0.000195311281285992	0.0500014895750128	1.90732482987879e-09	0.0500014914823376	3.81464965975759e-07
0.172608495787828	0.0100005771782144	0.000142835003036111	0.0500057719487111	1.0200919046163e-09	0.050005772968803	2.04018380923259e-07
0.17514808748129	0.0100008767607731	9.40469487298051e-05	0.050008767992086	4.42241428269329e-10	0.0500087684343274	8.84482856538658e-08
0.177687679174751	0.0100010601331654	5.10019989524922e-05	0.0500106018935951	1.30060194857501e-10	0.0500106020236553	2.60120389715002e-08
0.180227270868213	0.0100011424188053	1.47492138407133e-05	0.0500114248406132	1.08769654459545e-11	0.0500114248514902	2.1753930891909e-09
0.183720962930513	0.010001118613315	-2.32136726842395e-05	0.0500111867587981	2.69437299745503e-11	0.0500111867857418	5.38874599491007e-09
0.187214654992814	0.0100009877279003	-4.75816350038803e-05	0.0500098777668057	1.13200599482124e-10	0.0500098778800063	2.26401198964249e-08
0.190708347055114	0.0100008006522015	-5.98883133360983e-05	0.0500080068425366	1.79330503712134e-10	0.0500080070218671	3.58661007424269e-08
0.194202039117415	0.0100005889497558	-6.24915310310306e-05	0.0500058896709887	1.95259572530113e-10	0.0500058898662482	3.90519145060226e-08
0.197558207575847	0.0100003833926892	-5.8160092336843e-05	0.0500038340003869	1.69129817031505e-10	0.0500038341695167	3.38259634063011e-08
0.200914376034279	0.010000200238551	-4.95555706165773e-05	0.0500020024055577	1.22787728956729e-10	0.0500020025283454	2.45575457913458e-08
0.204270544492712	0.0100000524930823	-3.8965149229108e-05	0.0500005249322011	7.59141427223329e-11	0.0500005250081152	1.51828285444666e-08
0.207626712951144	0.00999994239731085	-2.77742590093048e-05	0.0499994239747676	3.85704731757974e-11	0.049999424013338	7.71409463515948e-09
0.210982956148458	0.00999986804913758	-1.69473567155481e-05	0.0499986805000813	1.43606449822017e-11	0.0499986805144419	2.87212899644035e-09
0.214339199345772	0.00999982744581812	-7.60801924028404e-06	0.0499982744730687	2.89409783802661e-12	0.0499982744759628	5.78819567605321e-10
0.217695442543086	0.00999981441281282	-3.10823140222398e-07	0.0499981441453495	4.83055122488562e-15	0.0499981441453543	9.66110244977125e-13
